"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Fish","72203","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72208","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72212","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72213","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72211","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72206","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72207","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72210","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72205","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72214","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","72209","United States of America","United States","Alabama","Alabama","St. Clair ?","Saint Clair",,
"Fish","26046","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26049","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26030","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26037","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26032","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26035","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26038","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26031","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26042","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26040","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26041","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26028","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26048","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26039","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26043","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","29864","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26034","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26015","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26023","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26020","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26017","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26018","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26019","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26021","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26036","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26022","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26045","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26025","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26026","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26033","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26029","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26047","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26044","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26024","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26016","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","26027","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","182717","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","23593","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72201","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72196","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72197","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72199","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72198","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72202","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","72200","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166770","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166768","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166766","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166765","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166767","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","166769","United States of America","United States","Alabama","Alabama","St. Clair","Saint Clair",,
"Fish","76504","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","76502","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","76503","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","76501","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","76499","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","76500","United States of America","United States","Alabama","Alabama","Talladega-St. Clair","Saint Clair, Talladega",,
"Fish","70364","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70354","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70359","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70357","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70361","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70355","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70360","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70356","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70358","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70353","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70366","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70362","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70367","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70369","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70365","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70368","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","70363","United States of America","United States","Alabama","Alabama","Talladgea","Talladega",,
"Fish","198799","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198885","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198798","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198887","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198883","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198888","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198884","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198886","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198882","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","198881","United States of America","United States","Alabama","Alabama","Unknown",,,
"Fish","151634","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151632","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151643","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151635","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151637","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151641","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151642","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151638","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","153089","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151639","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151636","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151640","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151630","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151631","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151628","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151633","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","151629","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125410","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125395","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125385","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125384","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125389","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125411","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125390","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125393","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125401","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125405","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125397","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
"Fish","125392","United States of America","United States","Alabama","Alabama","Wilcox-Dallas","Dallas, Wilcox",,
